""87bae5c8-61e4-4514-96da-c19044f7d9a4""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""d63e8417-79c6-418a-9ddb-028b2846006a""|2|""iris_stations_1444977251.jpg""|"" ""
""78e62b65-f8f9-4136-91ac-562c68f7d192""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""d63e8417-79c6-418a-9ddb-028b2846006a""|3|""iris_stations_1444977285.jpg""|"" ""
""6c18f6b1-5468-4928-b414-9f7160ee440f""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""c8b3329b-078d-4b6d-90cf-b47a6bc73038""|1|""iris_stations_1445735318.jpg""|"" ""
""6b98b5cf-b360-445b-a2cd-e4c7be02ae8e""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""c8b3329b-078d-4b6d-90cf-b47a6bc73038""|2|""iris_stations_1445735329.jpg""|"" ""
""640ee3bc-6608-4538-9afb-51547916067f""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""c8b3329b-078d-4b6d-90cf-b47a6bc73038""|3|""iris_stations_1445735343.jpg""|"" ""
""3b43fb2d-d715-4b2d-ae9f-471673fd09ba""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""71e5eb13-1f2b-452c-920d-9da1766e925d""|1|""iris_stations_1444976241.jpg""|"" ""
""9e372712-8f17-45e8-abaf-416902d27d88""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""71e5eb13-1f2b-452c-920d-9da1766e925d""|2|""iris_stations_1444976583.jpg""|"" ""
""b48e9548-7d67-4d05-9eb7-cec492beebd7""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""71e5eb13-1f2b-452c-920d-9da1766e925d""|3|""iris_stations_1444976589.jpg""|"" ""
""ffe1834d-ab80-481c-a565-adf79734dfa1""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""f8612d3c-797c-4ceb-a1e5-1205c2baad44""|1|""iris_stations_1444977114.jpg""|"" ""
""bc242bc7-f4aa-41e4-8af5-fa438e76f539""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""f8612d3c-797c-4ceb-a1e5-1205c2baad44""|2|""iris_stations_1444977121.jpg""|"" ""
""21a76ffb-2a2c-4e66-8665-11fd9ea42f15""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""fa34b0a3-9055-4f10-bd55-9af166058cf5""|1|""iris_stations_1444983086.jpg""|"" ""
""d8e9f4c1-91fb-4e3c-95c6-63c5d387a3b4""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""fa34b0a3-9055-4f10-bd55-9af166058cf5""|2|""iris_stations_1444983094.jpg""|"" ""
""18146e7b-1236-4113-9980-6c4a5f0ea361""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4a21b122-1d33-4cf8-8015-a3e0e9fac02a""|1|""iris_stations_1444976921.jpg""|"" ""
""519fbc57-85b9-433f-b3d3-a3ac00bcb657""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4a21b122-1d33-4cf8-8015-a3e0e9fac02a""|2|""iris_stations_1444976928.jpg""|"" ""
""9b5b22cf-8b54-4f59-ab9d-3ff3c521be9e""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""aa19afe3-64b3-4687-b0f7-32256a022fd0""|1|""iris_stations_1445735544.jpg""|"" ""
""021327b5-4cd0-42ce-baf1-49f3be732ff7""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""780a1321-ccff-45ce-8ca9-abff11fb221a""|1|""iris_stations_1445733923.jpg""|"" ""
""76aceaac-ea05-4449-9dc0-dcec32fdfab3""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ea0b679e-2a2f-4cca-85c2-a8bbd206173d""|1|""iris_stations_1444976988.jpg""|"" ""
""fe0e5df0-6114-4619-9c0e-d24c1d9c5651""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ea0b679e-2a2f-4cca-85c2-a8bbd206173d""|2|""iris_stations_1444976998.jpg""|"" ""
""3e7d8ced-36f6-47c5-9bdd-d0f67424657c""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3d50c4a3-8795-494f-bb72-cfc896b0f411""|1|""iris_stations_1444983462.jpg""|"" ""
""d71dec15-1a78-464a-b33c-c6ea713bb145""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3d50c4a3-8795-494f-bb72-cfc896b0f411""|2|""iris_stations_1444983732.jpg""|"" ""
""46d847ba-f5ea-4325-bedc-9b9a4490d565""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3223ce64-d471-47b4-8c34-434549e841f1""|1|""iris_stations_1445245758.jpg""|"" ""
""5c78222e-fa7f-47bf-a7cd-9192d562b083""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3223ce64-d471-47b4-8c34-434549e841f1""|2|""iris_stations_1445245766.jpg""|"" ""
""1ee94ede-69be-43ac-9a66-6544cd436085""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3223ce64-d471-47b4-8c34-434549e841f1""|3|""iris_stations_1445245777.jpg""|"" ""
""a21ddc7b-507c-453b-a023-ec95a614d39b""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3223ce64-d471-47b4-8c34-434549e841f1""|4|""iris_stations_1445245809.jpg""|"" ""
""4f105212-7a0f-4693-80e0-318df1a99ffa""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""dad3dceb-bdcb-4503-b787-e95c94752acd""|1|""iris_stations_1443487476.jpg""|"" ""
""98f1635a-24f4-4775-aa0f-6edc0067fb0d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""9cdd1a8b-fc3f-4bb8-8a9b-0bf0413a354e""|1|""iris_stations_1444982758.jpg""|"" ""
""9188df9d-8947-493d-852a-abd7399e3d99""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""9cdd1a8b-fc3f-4bb8-8a9b-0bf0413a354e""|2|""iris_stations_1444982770.jpg""|"" ""
""c40b626e-b46a-457e-8d1e-c4c2927c9dca""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""7264b4ed-0d1f-42f0-b01a-37b5123b2401""|1|""iris_stations_1445734623.jpg""|"" ""
""b4d2c2df-fe88-4286-b973-70afe2f1f0e8""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""7264b4ed-0d1f-42f0-b01a-37b5123b2401""|2|""iris_stations_1445734636.jpg""|"" ""
""c7ccae89-2646-4567-b396-2a89c6031334""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""8578f32d-1aa8-4d20-9157-480609b34470""|1|""iris_stations_1445828264.jpg""|"" ""
""43ab0b3f-8559-40e2-bef7-745faccba322""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""8578f32d-1aa8-4d20-9157-480609b34470""|2|""iris_stations_1445828290.jpg""|"" ""
""d75c2990-8540-46c6-9bbb-43cf72737c2b""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""2dad41d6-0b0f-4bf9-9f03-6967f67f858e""|1|""iris_stations_1447405029.jpg""|"" ""
""0ffc3b7c-b439-4d76-9c9b-bc0b1d5642a3""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""18ba9a09-575e-4468-9411-51e04bd7aeba""|1|""iris_stations_1445459139.JPG""|"" ""
""8f271ce1-460b-4be5-b5c0-d71a72f1a0f2""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""18ba9a09-575e-4468-9411-51e04bd7aeba""|2|""iris_stations_1445735711.jpg""|"" ""
""8eadc168-489e-48f5-91ab-190a3bb418f2""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""18ba9a09-575e-4468-9411-51e04bd7aeba""|3|""iris_stations_1445735720.jpg""|"" ""
""9fa4fc04-f330-4725-8278-86fb5b14863b""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""18ba9a09-575e-4468-9411-51e04bd7aeba""|4|""iris_stations_1445735744.jpg""|"" ""
""32d9d54f-0a61-4344-8da5-12191d8ae487""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""219eb3ef-12a6-4f1c-8aaa-1f69fcf69eba""|1|""iris_stations_1447637259.jpg""|"" ""
""3b5beef2-ad37-4777-9010-b5ff42d4f7ad""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""219eb3ef-12a6-4f1c-8aaa-1f69fcf69eba""|2|""iris_stations_1447637277.jpg""|"" ""
""95c66209-6dbc-4069-8db3-7cb05b1bf840""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""219eb3ef-12a6-4f1c-8aaa-1f69fcf69eba""|3|""iris_stations_1447637290.jpg""|"" ""
""15f93897-43dd-4b81-b79a-ca4ec41b2a2c""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""f4d83b35-30ce-407d-8a06-5fca3c2db105""|1|""iris_stations_1447640091.jpg""|"" ""
""eaf00349-6685-4339-9a9c-3130156927de""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""f4d83b35-30ce-407d-8a06-5fca3c2db105""|2|""iris_stations_1447640110.jpg""|"" ""
""41ee6e64-82e1-4ab1-840b-9f4cfb381115""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""b202cbcf-c867-4739-a06d-3c89f63f5e99""|1|""iris_stations_1449263538.jpg""|"" ""
""ccd38f1f-b31a-46b8-86b9-6b0f734343b2""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""b202cbcf-c867-4739-a06d-3c89f63f5e99""|2|""iris_stations_1449263553.jpg""|"" ""
""2ee7b0f5-2a64-44c2-a258-4dd5e7cb43bc""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""b202cbcf-c867-4739-a06d-3c89f63f5e99""|3|""iris_stations_1449263567.jpg""|"" ""
""0c6d8ab2-d849-47cc-a3ad-3fe90f2d111d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""e3385353-4f18-4085-b9fa-1a206d3f924d""|1|""iris_stations_1455757309.jpg""|"" ""
""8d312ffd-840a-45c9-b424-b32bab6c6a58""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""e3385353-4f18-4085-b9fa-1a206d3f924d""|2|""iris_stations_1455757316.jpg""|"" ""
""593656aa-4c7b-40ee-be9f-488d158e589e""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""e3385353-4f18-4085-b9fa-1a206d3f924d""|3|""iris_stations_1455757319.jpg""|"" ""
""99a2099e-c5d5-4627-8361-17946dd1ae5b""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4767731f-e2fd-4d19-a0ad-bc49fdd36522""|1|""iris_stations_1455757970.JPG""|"" ""
""b23331c4-74fa-4e90-9976-652132909fa7""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4767731f-e2fd-4d19-a0ad-bc49fdd36522""|2|""iris_stations_1455757977.jpg""|"" ""
""f2827874-5132-46e8-bafa-918f71ff22b0""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4767731f-e2fd-4d19-a0ad-bc49fdd36522""|3|""iris_stations_1455757982.jpg""|"" ""
""012bb083-8123-45c7-8564-22eca9e55a0d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4767731f-e2fd-4d19-a0ad-bc49fdd36522""|4|""iris_stations_1455757989.jpg""|"" ""
""58268d7e-4058-4420-ba8e-5b8cb84a8f8d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""7b056964-dceb-4d0c-afa7-f7e73936a884""|1|""iris_stations_1457055282.jpg""|"" ""
""c16e3dac-a2ea-4579-ad6c-cfb2ead83176""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""7b056964-dceb-4d0c-afa7-f7e73936a884""|2|""iris_stations_1457055291.jpg""|"" ""
""a35b1c2d-e966-41c1-b98a-549c8c5eb53d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""7b056964-dceb-4d0c-afa7-f7e73936a884""|3|""iris_stations_1457055307.jpg""|"" ""
""a9c1237f-5704-4409-8eaa-0264bad961f6""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""53885a24-3eea-4b8f-acb8-833c73a750f0""|1|""iris_stations_1457055905.jpg""|"" ""
""b2e6bf9b-8d79-48be-a37e-796ec17d4dfc""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""6c1c1a74-9000-4a3b-97a6-f6cb37a90b55""|1|""iris_stations_1458352756.jpg""|"" ""
""6a2e727c-62f4-4068-8d5a-42bd7bd3efc4""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""6c1c1a74-9000-4a3b-97a6-f6cb37a90b55""|2|""iris_stations_1458352761.jpg""|"" ""
""3d44579b-e963-4be7-895a-ffa396d2c5ca""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""6c1c1a74-9000-4a3b-97a6-f6cb37a90b55""|3|""iris_stations_1458352768.jpg""|"" ""
""6eaaeaf6-b69d-4af0-8eb3-d719193880ea""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""734bff8a-8f7e-45ad-8626-904377c82f6c""|1|""iris_stations_1465788553.png""|"" ""
""fa4b5daf-acc5-4c1e-8532-c3ef4c801c67""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""734bff8a-8f7e-45ad-8626-904377c82f6c""|2|""iris_stations_1465788569.png""|"" ""
""2746c246-ee7e-4bf0-a832-8284dadf8358""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""734bff8a-8f7e-45ad-8626-904377c82f6c""|3|""iris_stations_1465788584.png""|"" ""
""abad0d90-0c29-480b-94d7-ac265cba0429""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""734bff8a-8f7e-45ad-8626-904377c82f6c""|4|""iris_stations_1465788593.png""|"" ""
""d366bae6-30a0-4916-921a-b4b6fe28635a""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""5de13d95-5b6d-410e-9454-c85e95b3c8c1""|1|""iris_stations_1467586239.jpg""|"" ""
""4284eef9-b4e3-49ee-882d-53a9a7cff861""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""5de13d95-5b6d-410e-9454-c85e95b3c8c1""|2|""iris_stations_1467586259.jpg""|"" ""
""b53d14c8-4dad-4db4-9427-c876fab8b860""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""6de74828-4034-454c-ba78-7eca1a64a21c""|1|""iris_stations_1481063763.jpg""|"" ""
""d284c78e-c3d3-4ca8-8824-3645045118ca""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""c13ded5e-9921-4b20-9719-84f32cd5742f""|1|""iris_stations_1502401717.jpg""|"" ""
""3340207e-e124-4a70-9699-ebb4dd514e0e""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3adfcdc0-486c-436d-8c3d-b60ff6988d13""|1|""iris_stations_1527138119.jpg""|"" ""
""81253be1-4650-499f-bbc4-9cb63a0a3a4d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""0d682ca8-6678-47b8-8fdb-c008358fa964""|1|""iris_stations_1574117602.jpg""|"" ""
